titleId,level_1,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western,title,averageRating,numVotes,director_name,budget,length,genres,director_rating,average_writer_rating
tt3499448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flashing,9.6,9,Ricardo Ramos,15000.0,6.0,"['Short', 'Drama']",1697552.0,1046720.0
tt3499542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Ruby,6.3,291,La Raza,2000000.0,91.0,['Drama'],1023618.0,333017.0
tt3500724,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kids vs Monsters,3.2,112,Sultan Saeed Al Darmaki,7600000.0,101.0,"['Comedy', 'Fantasy', 'Horror']",265953.0,530018.0
tt3501590,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ithaca,5.5,2527,Meg Ryan,5000000.0,96.0,"['Drama', 'War']",1030.0,116902.0
tt3501904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Czar of Black Hollywood,6.5,10,Bayer Mack,18000.0,60.0,['Documentary'],476055.0,476055.0
tt3502818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Tightening Our Belts,8.1,12,Jordan Shankman,10000.0,9.0,"['Short', 'Horror']",1700975.0,1791139.0
tt3502920,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Evasion,6.7,10,Johno Faherty,2000.0,6.0,"['Short', 'Horror', 'Thriller']",780651.0,4152163.5
tt3503004,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,The Homecoming of Polk Road,7.6,7,Derek Ewing,100.0,79.0,"['Comedy', 'Mystery', 'Thriller']",1392387.0,1392387.0
tt3503454,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christmas All Over Again,4.1,190,Christy Carlson Romano,2000000.0,78.0,"['Comedy', 'Family']",4245.0,59389.0
tt3503710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Röyksopp: Senior,8.0,5,Noel Paul,10000.0,10.0,"['Short', 'Music']",3278163.0,243812.0
tt3504048,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Housebound,6.8,32235,Gerard Johnstone,350000.0,107.0,"['Comedy', 'Horror', 'Mystery']",62620.0,62620.0
tt3505560,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,The Last Generation to Die,9.0,5,Tim Maupin,40000.0,16.0,"['Short', 'Drama', 'Sci-Fi']",365633.0,5399067.5
tt3506046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Organizatsiya,7.6,5,R. Clay Ayers,200000.0,100.0,['Thriller'],1505567.0,1505567.0
tt3506804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Box Full of Rocks: The El Cajon Years of Lester Bangs,7.2,6,Raul Sandelin,17000.0,90.0,['Documentary'],5479586.0,8704524.0
tt3508810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Devuelveme La Vida,7.1,15,Alain Maiki,250000.0,94.0,['Drama'],1181565.0,3549417.0
tt3509270,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alone with People,7.0,50,Drew Van Steenbergen,15000.0,30.0,"['Short', 'Comedy', 'Drama']",402577.0,126571.0
tt3509408,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2 to Tangle,5.7,55,Caleb Johnson,40000.0,108.0,"['Drama', 'Mystery', 'Romance']",307762.0,8748063.0
tt3510348,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Your Love,9.8,9,Laila Petrone,11000.0,7.0,"['Short', 'Drama', 'Romance']",117681.0,1558936.5
tt3510646,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Faith Hope and BBQ,8.2,9,Ernie Mosteller,15000.0,64.0,"['Documentary', 'Biography', 'Music']",1588120.0,1768121.5
tt3511172,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Get Happy!,6.6,29,Manoj Annadurai,0.0,97.0,"['Comedy', 'Drama', 'Romance']",8330682.0,1427501.0
tt3511504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stray Dogs,8.0,8,Santiago Limón,65000.0,19.0,"['Short', 'Drama']",199690.0,663553.0
tt3513586,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Carver,4.9,76,Emily DiPrimio,30000.0,75.0,"['Horror', 'Mystery', 'Thriller']",883962.0,1280101.0
tt3515284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teenage Kung Fu Cottontails,7.3,240,Juillei Jonz Aka Hollywill,20000.0,104.0,['Fantasy'],7991442.0,7991442.0
tt3516668,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Getting Out,5.1,37,Nick Felice,9000.0,81.0,"['Crime', 'Drama']",881952.0,881952.0
tt3516836,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Who Is Aziz Ansari?,3.0,6,Evan Silver,250000.0,2.0,"['Short', 'Comedy']",311890.0,5611.0
tt3518388,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bristol Place,9.8,5,Cynthia Bravo,2000.0,10.0,"['Short', 'Drama']",139540.0,795192.0
tt3520022,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sally Pacholok,8.4,80,Elissa Leonard,625000.0,83.0,"['Biography', 'Drama', 'Romance']",507783.0,630137.5
tt3522204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Redneck Jesus vs. Zombies,4.4,5,Joel Petrie,100.0,2.0,"['Short', 'Action']",343922.0,343922.0
tt3523766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,My Boring Zombie Apocalypse,5.4,18,Kevin Perkins,5000.0,41.0,"['Short', 'Horror']",2506596.0,2506596.0
tt3523996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blues for Life,6.8,5,Dewey Allen,750000.0,111.0,['Crime'],435158.0,412051.0
tt3524416,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Batman Beyond Angel of Death,8.1,16,Travis Landry,800.0,5.0,"['Short', 'Action', 'Adventure']",690338.0,4197426.0
tt3524452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Whitefox,7.6,5,Danny Donahue,3000.0,12.0,"['Short', 'Thriller']",590750.0,590750.0
tt3524482,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Aprille/Desirae,7.2,13,Bishen Sen,26500.0,10.0,"['Short', 'Drama']",1718048.0,2318908.0
tt3526286,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#Horror,3.0,3423,Tara Subkoff,1500000.0,97.0,"['Crime', 'Drama', 'Horror']",15462.0,15462.0
tt3526640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No More Forgiveness,8.6,9,Bruce Downs,1000.0,20.0,"['Short', 'Horror']",1842170.0,1173114.0
tt3528688,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Storage,9.2,13,Denver Mendiola,50000.0,18.0,"['Short', 'Action', 'Drama']",302195.0,558836.0
tt3528694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bobo: Loose Office Dog,9.7,7,Brad Parker,2300.0,7.0,['Short'],280121.0,280121.0
tt3529344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Tank,4.1,408,Kellie Madison,3300000.0,85.0,"['Drama', 'Thriller']",59827.0,118981.5
tt3529664,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mountain Men,5.9,1534,Cameron Labine,3000000.0,85.0,"['Comedy', 'Drama']",44637.0,73158.0
tt3529996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Ron Preston: Jason Bourne,7.7,63,Andrew Kyle Bacon,1000.0,4.0,"['Short', 'Music']",4512060.0,615217.0
tt3530402,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Left for Dead,4.9,14,Mikel-Jon West,1000.0,60.0,"['Action', 'Thriller']",9158964.0,6595877.5
tt3530596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victims of Fun,8.6,96,Brian Naydol,2000.0,120.0,['Drama'],941681.0,941681.0
tt3531740,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,7.7,9,Cristian Piazza,90000.0,77.0,"['Documentary', 'Drama']",8266635.0,8266635.0
tt3532214,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Gasoline Party,8.5,6,Lucas Celler,10000.0,8.0,"['Short', 'Comedy']",396942.0,2829997.0
tt3532686,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,All About e,4.8,916,Louise Wadley,780000.0,96.0,"['Comedy', 'Drama', 'Romance']",692956.0,692956.0
tt3533612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Citizen Clark... A Life of Principle,7.3,27,Joseph C. Stillman,400000.0,95.0,['Documentary'],9758068.0,9758068.0
tt3534090,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Terminal,7.8,6,Darryl Epp,500.0,19.0,"['Short', 'Drama']",9042422.0,9042422.0
tt3537212,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Everto,4.4,39,Antoine McKnight,15000.0,114.0,"['Drama', 'Horror', 'Mystery']",464406.0,1563512.0
tt3539614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Polar Bear Club,8.0,12,Brett Price,20000.0,82.0,['Drama'],385834.0,3012491.0
tt3540136,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Wolf Warrior,5.4,4507,Jing Wu,12000000.0,90.0,"['Action', 'Crime', 'Thriller']",27258.0,471524.25
tt3541796,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Mother Grain,7.2,12,Michael T. Wilcox,50000.0,34.0,"['Documentary', 'Short', 'History']",9113103.0,6620859.0
tt3542190,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Duality,6.4,14,Emad Asfoury,20000.0,17.0,"['Short', 'Drama', 'Mystery']",212804.0,75396.0
tt3544506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The 46ers: Conquering the Adirondacks,8.4,9,Blake Cortright,214462.0,65.0,['Documentary'],1555845.0,1555845.0
tt3544774,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Choices,9.4,13,Lisa Nicole Jackson,4000.0,9.0,"['Short', 'Drama', 'Romance']",554695.0,554695.0
tt3546326,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murf Vs. Gimghoul,9.2,39,Keith Haskel,2000.0,53.0,"['Documentary', 'Adventure', 'Comedy']",294820.0,194442.0
tt3546570,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Becca & Molly,9.2,11,Fabienne Bouville,10000.0,17.0,"['Short', 'Comedy', 'Drama']",378371.0,319996.0
tt3547174,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Extinction Event,6.0,5,Rob Larkin,100000.0,27.0,"['Short', 'Fantasy', 'Horror']",1294154.0,1294154.0
tt3547336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mei's Bridge,9.5,11,Charlie Sporns,15000.0,15.0,"['Short', 'Drama']",511206.0,511206.0
tt3548660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Of Loss and Zombies,7.4,5,Thomas Fletcher Henley,3000.0,17.0,['Short'],5385538.0,5385538.0
tt3549474,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,River City Panic,5.7,45,Tyler Amm,20000.0,65.0,"['Adventure', 'Comedy', 'Horror']",1710463.0,1710463.0
tt3549566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Linda Vista Project,3.1,251,John Rogers,1000000.0,84.0,['Horror'],165188.0,156884.66666666663
tt3549670,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Special,6.8,15,Mikeal Burgin,8000.0,11.0,"['Short', 'Fantasy', 'Horror']",657327.0,657327.0
tt3550834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Memento Mori,8.2,5,Max Leonida,25000.0,8.0,"['Short', 'Mystery']",253401.0,1311613.0
tt3551352,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Chocolate Milkshake,7.9,37,Marina Bruno,2500.0,39.0,"['Short', 'Comedy', 'Drama']",467341.0,467341.0
tt3552130,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Devils in Disguise,5.5,20,Guillaume Campanacci,5000.0,88.0,"['Drama', 'Mystery', 'Thriller']",151982.0,151982.0
tt3552938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Battle Jitni: The Danger Element,8.8,8,John Soares,10000.0,13.0,"['Short', 'Action']",199853.0,199853.0
tt3553512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We'll Let You Know,7.2,14,Preston Walden,1000000.0,72.0,['Drama'],258687.0,258687.0
tt3554158,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jacob Stone,8.7,20,Roya Aryanpad,38000.0,20.0,"['Short', 'Drama', 'Family']",9462701.0,2573283.0
tt3554164,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alison's Choice,5.5,163,Bruce Marchiano,270000.0,92.0,"['Comedy', 'Drama', 'Family']",24587.0,24587.0
tt3555218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,America's First Park: River Common,8.8,16,Scott Spinucci,500000.0,52.0,['Documentary'],2300021.0,2300021.0
tt3555634,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Carlos Dunn's Katherine,5.6,30,Charles W. Bailey,100000.0,80.0,"['Action', 'Horror', 'Romance']",1010593.0,867658.0
tt3557470,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good Luck with That,4.0,6,Jawon Dunn,5000.0,80.0,['Drama'],4584818.0,4584818.0
tt3557580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Megillas Lester,7.2,11,CJ Kramer,500000.0,65.0,['Animation'],3219577.0,3219577.0
tt3558264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Rosecrans Blvd.,4.3,6,MacroTiger,50000.0,7.0,['Short'],486800.0,947751.5
tt3558546,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Carb-Loaded: A Culture Dying to Eat,7.3,249,Lathe Poland,60000.0,75.0,"['Documentary', 'News']",1103967.0,1970016.0
tt3559240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Aquaman: A Fish Story,6.6,12,J. Hanna,112.0,2.0,"['Short', 'Sci-Fi']",335523.0,335523.0
tt3559556,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A Teenage Drama,7.0,7,Phillip Clark Davis,63000.0,18.0,"['Short', 'Comedy', 'Drama']",258144.0,2318075.0
tt3559770,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Waiting for the Sun,7.7,10,Christopher Eadicicco,10000.0,9.0,"['Short', 'Drama']",1255046.0,1109929.0
tt3559812,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,The Good Boy,8.2,5,A.L. Lee,30000.0,15.0,"['Short', 'Drama', 'Sport']",1611948.0,1611948.0
tt3561068,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The David Whiting Story,8.2,5,Walter Reuben,50000.0,87.0,"['Biography', 'Comedy', 'Drama']",4896027.0,4896027.0
tt3562148,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rolling Elvis,6.3,25,Gustavo Torres Gil,1000000.0,90.0,"['Comedy', 'Family']",1609577.0,3745480.5
tt3562386,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tea Time,6.6,8,J. Derek Howard,3000.0,9.0,"['Short', 'Comedy', 'History']",5635754.0,5635754.0
tt3562434,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Doctor Who: A Dame to Kill,7.2,13,Steven Hancock,1700.0,33.0,"['Short', 'Adventure', 'Sci-Fi']",461453.0,4916366.5
tt3564180,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Batman Beyond Path of Destruction,9.6,13,Travis Landry,500.0,22.0,"['Short', 'Adventure']",690338.0,364036.0
tt3564256,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aggregate,8.8,5,Tom Archdeacon,100000.0,102.0,"['Crime', 'Drama']",134795.0,84998.33333333331
tt3564748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnDivided,7.5,10,Sam Martin,250000.0,66.0,['Documentary'],2584842.0,155477.0
tt3564924,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Remake,6.0,66,Lynne Alana Delaney,150000.0,97.0,"['Comedy', 'Drama', 'Family']",111267.0,111267.0
tt3566326,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Special Report,6.4,8,Ryan J. Gilmer,285.0,8.0,"['Documentary', 'Short']",284372.0,284372.0
tt3566344,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unmatched,10.0,5,Bella King,5000.0,20.0,"['Short', 'Drama', 'Family']",145673.0,145673.0
tt3568814,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mister Goodnite: Dominator,9.2,19,Brian Morrow,125000.0,4.0,"['Short', 'Drama', 'Fantasy']",816096.0,816096.0
tt3569326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hollidaysburg,5.8,983,A.M. Lukas,800000.0,88.0,['Comedy'],52405.0,121804.0
tt3570538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marked,5.6,44,Wayne Pombert II,120000.0,103.0,['Fantasy'],1005283.0,5159459.5
tt3570612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kick Ass Cops: Episode 1 - Coked Up Prostitutes,7.2,12,Josh Berghoff,2000.0,21.0,"['Short', 'Comedy']",704265.0,704265.0
tt3570720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heaven's Gate,6.6,7,Nic Good,250000.0,47.0,['Documentary'],3015757.0,1598608.5
tt3572740,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Prelude to Axanar,8.4,1294,Christian Gossett,125000.0,21.0,"['Short', 'Action', 'Drama']",297380.0,326239.0
tt3573138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Candyman,6.1,26,Manos Krystalis,15000000.0,103.0,"['Action', 'Mystery']",171361.0,171361.0
tt3574822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hedgehogs,4.2,259,Jianming Huang,25000000.0,94.0,['Animation'],352277.0,1029723.5
tt3575018,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Last Rights,6.6,13,Wolf McKinney,1200.0,21.0,"['Short', 'Crime', 'Horror']",1408931.0,1875169.0
tt3575906,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Darker Side of Life,8.6,7,Eric Loubert,1000.0,21.0,"['Short', 'Drama', 'Fantasy']",914653.0,914653.0
tt3578022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Selling Stupid,4.6,37,Tonia L. Carrier,10000.0,93.0,['Comedy'],411686.0,589440.0
tt3578214,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Out and Outs,7.9,13,Travis Champagne,15000.0,15.0,"['Short', 'Biography', 'Drama']",239331.0,239331.0
tt3578270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stall,9.2,5,Jared Kudabeck,3000.0,15.0,"['Short', 'Comedy']",2334626.0,9640404.0
tt3578576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,What Tomorrow Brings,7.7,13,Bronson Mosley,10000.0,102.0,['Horror'],9961860.0,6453584.333333332
tt3578894,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Error in the Ménage,4.5,24,Jason Morillo,5000.0,70.0,"['Comedy', 'Drama', 'Horror']",10555841.0,10555841.0
tt3578998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Three Card Draw,6.5,8,Mike Ascher,2600.0,7.0,"['Short', 'Western']",3751747.0,1331510.0
tt3581618,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Toxic Tutu,5.0,45,Joe Nardelli,450000.0,82.0,"['Comedy', 'Horror', 'Mystery']",2064589.0,3767756.666666666
tt3581692,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Crucible,6.4,9,Stephen Long,200.0,4.0,"['Short', 'Action', 'Sci-Fi']",489851.0,489851.0
tt3581946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Puppet Apocalypse,8.8,5,Scott Meaney,10000.0,15.0,"['Short', 'Comedy']",9903726.0,5142474.0
tt3582968,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Mother,8.6,9,Paolo Monico,30000.0,12.0,"['Short', 'Comedy', 'Drama']",723720.0,723720.0
tt3583242,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Sunshine,7.4,8,John Baran,4000000.0,39.0,"['Short', 'Action', 'Drama']",2374437.0,3682689.5
tt3583614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valedictorian,7.7,20,Matthew Yeager,50000.0,78.0,['Drama'],5241549.0,5241549.0
tt3584144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Flying Man,6.7,6,Bradford S. Stevens,500.0,5.0,"['Short', 'Sci-Fi']",162128.0,408915.5
tt3586118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hero of the Underworld,4.0,159,John Vincent,1500000.0,90.0,['Drama'],389513.0,42893.0
tt3586164,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nfinity Champions League Cheerleading Event,5.6,54,Mark Robert Ellis,700000.0,120.0,"['Documentary', 'Sport']",39363.0,225929.33333333328
tt3587626,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Missing U,6.2,23,Brooke Wagstaff,0.0,3.0,"['Animation', 'Short', 'Adventure']",2114443.0,2114443.0
